2022-02-05 15:26:07,477 | DEBUG | judger:87 | Logic is sending 1025 bytes of data to target 0: b"\x10\x00\x92\x08\x08\x02\x00\x04\x02\x00\x06\x07\x00\x00\x08\x00\x01\t\x07\x00\x00\x0b\x00\x05\x08\t\x00\x00\x0c\x00\x01\x07\x06\x00\x00\x0e\x00\x02\t\x08\x00\x00\x0f\x00\x05\t\x06\x00\x00\x11\x00\x02\x08\x07\x00\x00\x12\x00\x04\n\t\x02\x00\x1b\x02\x00\x08\x06\x00\x00\x1e\x00\x03\x06\x07\x02\x00!\x02\x00\t\x08\x00\x00%\x00\x05\x08\t\x00\x00+\x00\x04\n\n\x02\x00,\x02\x00\x06\x06\x00\x00-\x00\x05\x07\x06\x02\x00.\x02\x00\x06\t\x00\x008\x00\x02\x08\n\x02\x00;\x02\x00\x03\x05\x00\x00?\x00\x03\x07\x04\x00\x00A\x00\x01\x06\x05\x02\x00B\x02\x00\x06\n\x02\x00F\x02\x00\x05\x05\x02\x00I\x02\x00\x07\n\x02\x00K\x02\x00\x03\n\x00\x00L\x00\x03\x04\x0b\x02\x00Q\x02\x00\x02\x03\x00\x00Z\x00\x03\x0c\x06\x00\x00\\\x00\x04\x08\r\x00\x00]\x00\x03\n\x0c\x02\x00^\x02\x00\x07\x07\x00\x00e\x00\x04\x0c\x0c\x00\x00f\x00\x04\x01\x06\x00\x00t\x00\x01\x01\x01\x00\x00w\x00\x04\x07\r\x00\x00\x82\x00\x02\x07\x02\x02\x00\x8a\x02\x00\x06\t\x00\x00\x90\x00\x03\t\x0c\x00\x00\x92\x00\x02\x08\x0c\x02\x00\x98\x02\x00\x08\x03\x02\x00\x9f\x02\x00\x04\x05\x00\x00\xa0\x00\x02\x08\x06\x00\x00\xa1\x00\x05\x06\x0e\x00\x00\xa6\x00\x04\x01\t\x00\x00\xa8\x00\x03\x02\n\x00\x00\xaa\x00\x01\r\x00\x00\x00\xac\x00\x03\n\x06\x00\x00\xaf\x00\x03\n\x02\x00\x00\xb2\x00\x03\x05\x01\x02\x00\xb5\x02\x00\x07\x0c\x00\x00\xb8\x00\x05\x02\x04\x00\x00\xbc\x00\x05\x0e\x0c\x00\x00\xc2\x00\x05\x07\x01\x02\x00\xc4\x02\x00\x05\x0b\x00\x00\xc7\x00\x02\x05\x01\x00\x00\xcd\x00\x04\x0f\x01\x02\x00\xcf\x02\x00\n\x02\x00\x00\xd0\x00\x04\x01\x00\x00\x00\xd3\x00\x05\x0c\x08\x02\x00\xde\x02\x00\x05\r\x00\x00\xe4\x00\x01\x0f\x00\x00\x00\xe8\x00\x01\r\t\x02\x00\xeb\x02\x00\x0e\x00\x02\x00\xec\x02\x00\x06\x07\x02\x00\xef\x02\x00\x0b\x05\x02\x00\xf3\x02\x00\x05\x0e\x00\x00\xf5\x00\x05\x00\x01\x02\x00\xf6\x02\x00\t\x04\x00\x00\xf7\x00\x04\x00\x04\x00\x00\xf8\x00\x02\x0b\r\x00\x00\xfa\x00\x02\r\x08\x02\x00\xfc\x02\x00\x06\x02\x02\x00\xfd\x02\x00\x0c\x00\x00\x01\x02\x00\x04\x02\x01\x02\x01\x03\x02\x00\n\x01\x00\x01\t\x00\x02\x00\t\x00\x01\x18\x00\x01\x0c\x07\x00\x01\x19\x00\x04\x02\x08\x00\x01\x1c\x00\x03\x04\t\x00\x01\x1f\x00\x05\x04\x03\x02\x01 \x02\x00\x0e\x0c\x00\x01&\x00\x02\x08\x05\x00\x01'\x00\x04\x02\x0e\x02\x01+\x02\x00\x05\x0b\x00\x01.\x00\x04\x06\x03\x00\x01/\x00\x01\x01\r\x00\x019\x00\x05\x03\x04\x00\x01;\x00\x01\n\x05\x00\x01<\x00\x05\x0b\t\x02\x01@\x02\x00\x0e\x01\x00\x01C\x00\x04\x0f\x0b\x00\x01G\x00\x04\n\x05\x00\x01M\x00\x03\x03\x0b\x00\x01N\x00\x02\x07\x03\x00\x01O\x00\x04\x04\x0e\x02\x01Q\x02\x00\x00\x0c\x02\x01R\x02\x00\x08\n\x00\x01S\x00\x02\x02\x05\x00\x01[\x00\x05\r\x04\x00\x01_\x00\x03\x07\x01\x02\x01b\x02\x00\t\x0e\x02\x01c\x02\x00\x07\n\x02\x01e\x02\x00\x03\x04\x00\x01g\x00\x02\t\x0c\x00\x01q\x00\x03\x0b\x04\x02\x01s\x02\x00\x0b\t\x00\x01w\x00\x02\x07\x08\x00\x01x\x00\x01\x00\x06\x02\x01\x7f\x02\x00\x02\x02\x02\x01\x82\x02\x00\x0b\x06\x00\x01\x83\x00\x05\x07\x07\x02\x01\x84\x02\x00\x00\x01\x00\x01\x86\x00\x04\t\x0b\x00\x01\x88\x00\x02\x0f\x08\x02\x01\x8c\x02\x00\x03\x02\x00\x01\x8e\x00\x02\t\x0e\x02\x01\x93\x02\x00\x0e\x03\x00\x01\x94\x00\x01\x0b\x0f\x02\x01\x96\x02\x00\x06\x03\x02\x01\x97\x02\x00\x0e\x01\x00\x01\x9b\x00\x04\x03\x06\x00\x01\x9f\x00\x02\x07\x08\x02\x01\xa1\x02\x00\x00\x08\x02\x01\xb2\x02\x00\n\x06\x02\x01\xb4\x02\x00\x0b\x0c\x00\x01\xb8\x00\x02\x08\x0e\x02\x01\xc2\x02\x00\x0f\x03\x00\x01\xc7\x00\x01\x0b\r\x00\x01\xcc\x00\x01\x00\x04\x00\x01\xd0\x00\x02\x0c\x00\x00\x01\xd1\x00\x04\x05\x0b\x02\x01\xd9\x02\x00\x0e\x05\x00\x01\xda\x00\x01\x02\x05\x02\x01\xdb\x02\x00\x07\x02\x02\x01\xdf\x02\x00\x01\r\x02\x01\xe3\x02\x00\x01\x0c\x00\x01\xe5\x00\x02\x01\x0f\x00\x01\xe7\x00\x01\x04\x0e\x00\x01\xea\x00\x01\x08\x07\x02\x01\xef\x02\x00\r\x03\x00\x01\xf0\x00\x01\x01\x01\x02\x01\xf3\x02\x00\r\x0e\x00\x01\xf7\x00\x04\n\x01\x02\x01\xf8\x02\x00\x06\r\x00\x01\xfa\x00\x05\t\x0f\x00\x01\xfe\x00\x03\r\t\x00\x01\xff\x00\x03"
2022-02-05 15:26:07,477 | DEBUG | judger:87 | Logic is sending 1025 bytes of data to target 1: b"\x10\x00\x92\x08\x08\x02\x00\x04\x02\x00\x06\x07\x00\x00\x08\x00\x01\t\x07\x00\x00\x0b\x00\x05\x08\t\x00\x00\x0c\x00\x01\x07\x06\x00\x00\x0e\x00\x02\t\x08\x00\x00\x0f\x00\x05\t\x06\x00\x00\x11\x00\x02\x08\x07\x00\x00\x12\x00\x04\n\t\x02\x00\x1b\x02\x00\x08\x06\x00\x00\x1e\x00\x03\x06\x07\x02\x00!\x02\x00\t\x08\x00\x00%\x00\x05\x08\t\x00\x00+\x00\x04\n\n\x02\x00,\x02\x00\x06\x06\x00\x00-\x00\x05\x07\x06\x02\x00.\x02\x00\x06\t\x00\x008\x00\x02\x08\n\x02\x00;\x02\x00\x03\x05\x00\x00?\x00\x03\x07\x04\x00\x00A\x00\x01\x06\x05\x02\x00B\x02\x00\x06\n\x02\x00F\x02\x00\x05\x05\x02\x00I\x02\x00\x07\n\x02\x00K\x02\x00\x03\n\x00\x00L\x00\x03\x04\x0b\x02\x00Q\x02\x00\x02\x03\x00\x00Z\x00\x03\x0c\x06\x00\x00\\\x00\x04\x08\r\x00\x00]\x00\x03\n\x0c\x02\x00^\x02\x00\x07\x07\x00\x00e\x00\x04\x0c\x0c\x00\x00f\x00\x04\x01\x06\x00\x00t\x00\x01\x01\x01\x00\x00w\x00\x04\x07\r\x00\x00\x82\x00\x02\x07\x02\x02\x00\x8a\x02\x00\x06\t\x00\x00\x90\x00\x03\t\x0c\x00\x00\x92\x00\x02\x08\x0c\x02\x00\x98\x02\x00\x08\x03\x02\x00\x9f\x02\x00\x04\x05\x00\x00\xa0\x00\x02\x08\x06\x00\x00\xa1\x00\x05\x06\x0e\x00\x00\xa6\x00\x04\x01\t\x00\x00\xa8\x00\x03\x02\n\x00\x00\xaa\x00\x01\r\x00\x00\x00\xac\x00\x03\n\x06\x00\x00\xaf\x00\x03\n\x02\x00\x00\xb2\x00\x03\x05\x01\x02\x00\xb5\x02\x00\x07\x0c\x00\x00\xb8\x00\x05\x02\x04\x00\x00\xbc\x00\x05\x0e\x0c\x00\x00\xc2\x00\x05\x07\x01\x02\x00\xc4\x02\x00\x05\x0b\x00\x00\xc7\x00\x02\x05\x01\x00\x00\xcd\x00\x04\x0f\x01\x02\x00\xcf\x02\x00\n\x02\x00\x00\xd0\x00\x04\x01\x00\x00\x00\xd3\x00\x05\x0c\x08\x02\x00\xde\x02\x00\x05\r\x00\x00\xe4\x00\x01\x0f\x00\x00\x00\xe8\x00\x01\r\t\x02\x00\xeb\x02\x00\x0e\x00\x02\x00\xec\x02\x00\x06\x07\x02\x00\xef\x02\x00\x0b\x05\x02\x00\xf3\x02\x00\x05\x0e\x00\x00\xf5\x00\x05\x00\x01\x02\x00\xf6\x02\x00\t\x04\x00\x00\xf7\x00\x04\x00\x04\x00\x00\xf8\x00\x02\x0b\r\x00\x00\xfa\x00\x02\r\x08\x02\x00\xfc\x02\x00\x06\x02\x02\x00\xfd\x02\x00\x0c\x00\x00\x01\x02\x00\x04\x02\x01\x02\x01\x03\x02\x00\n\x01\x00\x01\t\x00\x02\x00\t\x00\x01\x18\x00\x01\x0c\x07\x00\x01\x19\x00\x04\x02\x08\x00\x01\x1c\x00\x03\x04\t\x00\x01\x1f\x00\x05\x04\x03\x02\x01 \x02\x00\x0e\x0c\x00\x01&\x00\x02\x08\x05\x00\x01'\x00\x04\x02\x0e\x02\x01+\x02\x00\x05\x0b\x00\x01.\x00\x04\x06\x03\x00\x01/\x00\x01\x01\r\x00\x019\x00\x05\x03\x04\x00\x01;\x00\x01\n\x05\x00\x01<\x00\x05\x0b\t\x02\x01@\x02\x00\x0e\x01\x00\x01C\x00\x04\x0f\x0b\x00\x01G\x00\x04\n\x05\x00\x01M\x00\x03\x03\x0b\x00\x01N\x00\x02\x07\x03\x00\x01O\x00\x04\x04\x0e\x02\x01Q\x02\x00\x00\x0c\x02\x01R\x02\x00\x08\n\x00\x01S\x00\x02\x02\x05\x00\x01[\x00\x05\r\x04\x00\x01_\x00\x03\x07\x01\x02\x01b\x02\x00\t\x0e\x02\x01c\x02\x00\x07\n\x02\x01e\x02\x00\x03\x04\x00\x01g\x00\x02\t\x0c\x00\x01q\x00\x03\x0b\x04\x02\x01s\x02\x00\x0b\t\x00\x01w\x00\x02\x07\x08\x00\x01x\x00\x01\x00\x06\x02\x01\x7f\x02\x00\x02\x02\x02\x01\x82\x02\x00\x0b\x06\x00\x01\x83\x00\x05\x07\x07\x02\x01\x84\x02\x00\x00\x01\x00\x01\x86\x00\x04\t\x0b\x00\x01\x88\x00\x02\x0f\x08\x02\x01\x8c\x02\x00\x03\x02\x00\x01\x8e\x00\x02\t\x0e\x02\x01\x93\x02\x00\x0e\x03\x00\x01\x94\x00\x01\x0b\x0f\x02\x01\x96\x02\x00\x06\x03\x02\x01\x97\x02\x00\x0e\x01\x00\x01\x9b\x00\x04\x03\x06\x00\x01\x9f\x00\x02\x07\x08\x02\x01\xa1\x02\x00\x00\x08\x02\x01\xb2\x02\x00\n\x06\x02\x01\xb4\x02\x00\x0b\x0c\x00\x01\xb8\x00\x02\x08\x0e\x02\x01\xc2\x02\x00\x0f\x03\x00\x01\xc7\x00\x01\x0b\r\x00\x01\xcc\x00\x01\x00\x04\x00\x01\xd0\x00\x02\x0c\x00\x00\x01\xd1\x00\x04\x05\x0b\x02\x01\xd9\x02\x00\x0e\x05\x00\x01\xda\x00\x01\x02\x05\x02\x01\xdb\x02\x00\x07\x02\x02\x01\xdf\x02\x00\x01\r\x02\x01\xe3\x02\x00\x01\x0c\x00\x01\xe5\x00\x02\x01\x0f\x00\x01\xe7\x00\x01\x04\x0e\x00\x01\xea\x00\x01\x08\x07\x02\x01\xef\x02\x00\r\x03\x00\x01\xf0\x00\x01\x01\x01\x02\x01\xf3\x02\x00\r\x0e\x00\x01\xf7\x00\x04\n\x01\x02\x01\xf8\x02\x00\x06\r\x00\x01\xfa\x00\x05\t\x0f\x00\x01\xfe\x00\x03\r\t\x00\x01\xff\x00\x03"
2022-02-05 15:26:07,477 | DEBUG | judger:87 | Logic is sending 40 bytes of data to target -1: b'{"state": 0, "time": 3, "length": 2048}\n'
2022-02-05 15:26:07,477 | DEBUG | judger:87 | Logic is sending 57 bytes of data to target -1: b'{"state": 1, "listen": [0], "player": [], "content": []}\n'
2022-02-05 15:26:07,477 | INFO | judger:299 | Directly forwarding data to AI 0
2022-02-05 15:26:07,477 | INFO | judger:299 | Directly forwarding data to AI 1
2022-02-05 15:26:07,477 | INFO | judger:271 | Round config received
2022-02-05 15:26:07,477 | INFO | judger:277 | Normal round information received
2022-02-05 15:26:07,477 | INFO | judger:255 | Enter next round 1
2022-02-05 15:26:07,477 | INFO | judger:285 | Now listening on player [0]
2022-02-05 15:26:07,478 | DEBUG | judger:192 | Send data to ai[id=0]: b"\x10\x00\x92\x08\x08\x02\x00\x04\x02\x00\x06\x07\x00\x00\x08\x00\x01\t\x07\x00\x00\x0b\x00\x05\x08\t\x00\x00\x0c\x00\x01\x07\x06\x00\x00\x0e\x00\x02\t\x08\x00\x00\x0f\x00\x05\t\x06\x00\x00\x11\x00\x02\x08\x07\x00\x00\x12\x00\x04\n\t\x02\x00\x1b\x02\x00\x08\x06\x00\x00\x1e\x00\x03\x06\x07\x02\x00!\x02\x00\t\x08\x00\x00%\x00\x05\x08\t\x00\x00+\x00\x04\n\n\x02\x00,\x02\x00\x06\x06\x00\x00-\x00\x05\x07\x06\x02\x00.\x02\x00\x06\t\x00\x008\x00\x02\x08\n\x02\x00;\x02\x00\x03\x05\x00\x00?\x00\x03\x07\x04\x00\x00A\x00\x01\x06\x05\x02\x00B\x02\x00\x06\n\x02\x00F\x02\x00\x05\x05\x02\x00I\x02\x00\x07\n\x02\x00K\x02\x00\x03\n\x00\x00L\x00\x03\x04\x0b\x02\x00Q\x02\x00\x02\x03\x00\x00Z\x00\x03\x0c\x06\x00\x00\\\x00\x04\x08\r\x00\x00]\x00\x03\n\x0c\x02\x00^\x02\x00\x07\x07\x00\x00e\x00\x04\x0c\x0c\x00\x00f\x00\x04\x01\x06\x00\x00t\x00\x01\x01\x01\x00\x00w\x00\x04\x07\r\x00\x00\x82\x00\x02\x07\x02\x02\x00\x8a\x02\x00\x06\t\x00\x00\x90\x00\x03\t\x0c\x00\x00\x92\x00\x02\x08\x0c\x02\x00\x98\x02\x00\x08\x03\x02\x00\x9f\x02\x00\x04\x05\x00\x00\xa0\x00\x02\x08\x06\x00\x00\xa1\x00\x05\x06\x0e\x00\x00\xa6\x00\x04\x01\t\x00\x00\xa8\x00\x03\x02\n\x00\x00\xaa\x00\x01\r\x00\x00\x00\xac\x00\x03\n\x06\x00\x00\xaf\x00\x03\n\x02\x00\x00\xb2\x00\x03\x05\x01\x02\x00\xb5\x02\x00\x07\x0c\x00\x00\xb8\x00\x05\x02\x04\x00\x00\xbc\x00\x05\x0e\x0c\x00\x00\xc2\x00\x05\x07\x01\x02\x00\xc4\x02\x00\x05\x0b\x00\x00\xc7\x00\x02\x05\x01\x00\x00\xcd\x00\x04\x0f\x01\x02\x00\xcf\x02\x00\n\x02\x00\x00\xd0\x00\x04\x01\x00\x00\x00\xd3\x00\x05\x0c\x08\x02\x00\xde\x02\x00\x05\r\x00\x00\xe4\x00\x01\x0f\x00\x00\x00\xe8\x00\x01\r\t\x02\x00\xeb\x02\x00\x0e\x00\x02\x00\xec\x02\x00\x06\x07\x02\x00\xef\x02\x00\x0b\x05\x02\x00\xf3\x02\x00\x05\x0e\x00\x00\xf5\x00\x05\x00\x01\x02\x00\xf6\x02\x00\t\x04\x00\x00\xf7\x00\x04\x00\x04\x00\x00\xf8\x00\x02\x0b\r\x00\x00\xfa\x00\x02\r\x08\x02\x00\xfc\x02\x00\x06\x02\x02\x00\xfd\x02\x00\x0c\x00\x00\x01\x02\x00\x04\x02\x01\x02\x01\x03\x02\x00\n\x01\x00\x01\t\x00\x02\x00\t\x00\x01\x18\x00\x01\x0c\x07\x00\x01\x19\x00\x04\x02\x08\x00\x01\x1c\x00\x03\x04\t\x00\x01\x1f\x00\x05\x04\x03\x02\x01 \x02\x00\x0e\x0c\x00\x01&\x00\x02\x08\x05\x00\x01'\x00\x04\x02\x0e\x02\x01+\x02\x00\x05\x0b\x00\x01.\x00\x04\x06\x03\x00\x01/\x00\x01\x01\r\x00\x019\x00\x05\x03\x04\x00\x01;\x00\x01\n\x05\x00\x01<\x00\x05\x0b\t\x02\x01@\x02\x00\x0e\x01\x00\x01C\x00\x04\x0f\x0b\x00\x01G\x00\x04\n\x05\x00\x01M\x00\x03\x03\x0b\x00\x01N\x00\x02\x07\x03\x00\x01O\x00\x04\x04\x0e\x02\x01Q\x02\x00\x00\x0c\x02\x01R\x02\x00\x08\n\x00\x01S\x00\x02\x02\x05\x00\x01[\x00\x05\r\x04\x00\x01_\x00\x03\x07\x01\x02\x01b\x02\x00\t\x0e\x02\x01c\x02\x00\x07\n\x02\x01e\x02\x00\x03\x04\x00\x01g\x00\x02\t\x0c\x00\x01q\x00\x03\x0b\x04\x02\x01s\x02\x00\x0b\t\x00\x01w\x00\x02\x07\x08\x00\x01x\x00\x01\x00\x06\x02\x01\x7f\x02\x00\x02\x02\x02\x01\x82\x02\x00\x0b\x06\x00\x01\x83\x00\x05\x07\x07\x02\x01\x84\x02\x00\x00\x01\x00\x01\x86\x00\x04\t\x0b\x00\x01\x88\x00\x02\x0f\x08\x02\x01\x8c\x02\x00\x03\x02\x00\x01\x8e\x00\x02\t\x0e\x02\x01\x93\x02\x00\x0e\x03\x00\x01\x94\x00\x01\x0b\x0f\x02\x01\x96\x02\x00\x06\x03\x02\x01\x97\x02\x00\x0e\x01\x00\x01\x9b\x00\x04\x03\x06\x00\x01\x9f\x00\x02\x07\x08\x02\x01\xa1\x02\x00\x00\x08\x02\x01\xb2\x02\x00\n\x06\x02\x01\xb4\x02\x00\x0b\x0c\x00\x01\xb8\x00\x02\x08\x0e\x02\x01\xc2\x02\x00\x0f\x03\x00\x01\xc7\x00\x01\x0b\r\x00\x01\xcc\x00\x01\x00\x04\x00\x01\xd0\x00\x02\x0c\x00\x00\x01\xd1\x00\x04\x05\x0b\x02\x01\xd9\x02\x00\x0e\x05\x00\x01\xda\x00\x01\x02\x05\x02\x01\xdb\x02\x00\x07\x02\x02\x01\xdf\x02\x00\x01\r\x02\x01\xe3\x02\x00\x01\x0c\x00\x01\xe5\x00\x02\x01\x0f\x00\x01\xe7\x00\x01\x04\x0e\x00\x01\xea\x00\x01\x08\x07\x02\x01\xef\x02\x00\r\x03\x00\x01\xf0\x00\x01\x01\x01\x02\x01\xf3\x02\x00\r\x0e\x00\x01\xf7\x00\x04\n\x01\x02\x01\xf8\x02\x00\x06\r\x00\x01\xfa\x00\x05\t\x0f\x00\x01\xfe\x00\x03\r\t\x00\x01\xff\x00\x03"
2022-02-05 15:26:07,478 | DEBUG | judger:192 | Send data to ai[id=1]: b"\x10\x00\x92\x08\x08\x02\x00\x04\x02\x00\x06\x07\x00\x00\x08\x00\x01\t\x07\x00\x00\x0b\x00\x05\x08\t\x00\x00\x0c\x00\x01\x07\x06\x00\x00\x0e\x00\x02\t\x08\x00\x00\x0f\x00\x05\t\x06\x00\x00\x11\x00\x02\x08\x07\x00\x00\x12\x00\x04\n\t\x02\x00\x1b\x02\x00\x08\x06\x00\x00\x1e\x00\x03\x06\x07\x02\x00!\x02\x00\t\x08\x00\x00%\x00\x05\x08\t\x00\x00+\x00\x04\n\n\x02\x00,\x02\x00\x06\x06\x00\x00-\x00\x05\x07\x06\x02\x00.\x02\x00\x06\t\x00\x008\x00\x02\x08\n\x02\x00;\x02\x00\x03\x05\x00\x00?\x00\x03\x07\x04\x00\x00A\x00\x01\x06\x05\x02\x00B\x02\x00\x06\n\x02\x00F\x02\x00\x05\x05\x02\x00I\x02\x00\x07\n\x02\x00K\x02\x00\x03\n\x00\x00L\x00\x03\x04\x0b\x02\x00Q\x02\x00\x02\x03\x00\x00Z\x00\x03\x0c\x06\x00\x00\\\x00\x04\x08\r\x00\x00]\x00\x03\n\x0c\x02\x00^\x02\x00\x07\x07\x00\x00e\x00\x04\x0c\x0c\x00\x00f\x00\x04\x01\x06\x00\x00t\x00\x01\x01\x01\x00\x00w\x00\x04\x07\r\x00\x00\x82\x00\x02\x07\x02\x02\x00\x8a\x02\x00\x06\t\x00\x00\x90\x00\x03\t\x0c\x00\x00\x92\x00\x02\x08\x0c\x02\x00\x98\x02\x00\x08\x03\x02\x00\x9f\x02\x00\x04\x05\x00\x00\xa0\x00\x02\x08\x06\x00\x00\xa1\x00\x05\x06\x0e\x00\x00\xa6\x00\x04\x01\t\x00\x00\xa8\x00\x03\x02\n\x00\x00\xaa\x00\x01\r\x00\x00\x00\xac\x00\x03\n\x06\x00\x00\xaf\x00\x03\n\x02\x00\x00\xb2\x00\x03\x05\x01\x02\x00\xb5\x02\x00\x07\x0c\x00\x00\xb8\x00\x05\x02\x04\x00\x00\xbc\x00\x05\x0e\x0c\x00\x00\xc2\x00\x05\x07\x01\x02\x00\xc4\x02\x00\x05\x0b\x00\x00\xc7\x00\x02\x05\x01\x00\x00\xcd\x00\x04\x0f\x01\x02\x00\xcf\x02\x00\n\x02\x00\x00\xd0\x00\x04\x01\x00\x00\x00\xd3\x00\x05\x0c\x08\x02\x00\xde\x02\x00\x05\r\x00\x00\xe4\x00\x01\x0f\x00\x00\x00\xe8\x00\x01\r\t\x02\x00\xeb\x02\x00\x0e\x00\x02\x00\xec\x02\x00\x06\x07\x02\x00\xef\x02\x00\x0b\x05\x02\x00\xf3\x02\x00\x05\x0e\x00\x00\xf5\x00\x05\x00\x01\x02\x00\xf6\x02\x00\t\x04\x00\x00\xf7\x00\x04\x00\x04\x00\x00\xf8\x00\x02\x0b\r\x00\x00\xfa\x00\x02\r\x08\x02\x00\xfc\x02\x00\x06\x02\x02\x00\xfd\x02\x00\x0c\x00\x00\x01\x02\x00\x04\x02\x01\x02\x01\x03\x02\x00\n\x01\x00\x01\t\x00\x02\x00\t\x00\x01\x18\x00\x01\x0c\x07\x00\x01\x19\x00\x04\x02\x08\x00\x01\x1c\x00\x03\x04\t\x00\x01\x1f\x00\x05\x04\x03\x02\x01 \x02\x00\x0e\x0c\x00\x01&\x00\x02\x08\x05\x00\x01'\x00\x04\x02\x0e\x02\x01+\x02\x00\x05\x0b\x00\x01.\x00\x04\x06\x03\x00\x01/\x00\x01\x01\r\x00\x019\x00\x05\x03\x04\x00\x01;\x00\x01\n\x05\x00\x01<\x00\x05\x0b\t\x02\x01@\x02\x00\x0e\x01\x00\x01C\x00\x04\x0f\x0b\x00\x01G\x00\x04\n\x05\x00\x01M\x00\x03\x03\x0b\x00\x01N\x00\x02\x07\x03\x00\x01O\x00\x04\x04\x0e\x02\x01Q\x02\x00\x00\x0c\x02\x01R\x02\x00\x08\n\x00\x01S\x00\x02\x02\x05\x00\x01[\x00\x05\r\x04\x00\x01_\x00\x03\x07\x01\x02\x01b\x02\x00\t\x0e\x02\x01c\x02\x00\x07\n\x02\x01e\x02\x00\x03\x04\x00\x01g\x00\x02\t\x0c\x00\x01q\x00\x03\x0b\x04\x02\x01s\x02\x00\x0b\t\x00\x01w\x00\x02\x07\x08\x00\x01x\x00\x01\x00\x06\x02\x01\x7f\x02\x00\x02\x02\x02\x01\x82\x02\x00\x0b\x06\x00\x01\x83\x00\x05\x07\x07\x02\x01\x84\x02\x00\x00\x01\x00\x01\x86\x00\x04\t\x0b\x00\x01\x88\x00\x02\x0f\x08\x02\x01\x8c\x02\x00\x03\x02\x00\x01\x8e\x00\x02\t\x0e\x02\x01\x93\x02\x00\x0e\x03\x00\x01\x94\x00\x01\x0b\x0f\x02\x01\x96\x02\x00\x06\x03\x02\x01\x97\x02\x00\x0e\x01\x00\x01\x9b\x00\x04\x03\x06\x00\x01\x9f\x00\x02\x07\x08\x02\x01\xa1\x02\x00\x00\x08\x02\x01\xb2\x02\x00\n\x06\x02\x01\xb4\x02\x00\x0b\x0c\x00\x01\xb8\x00\x02\x08\x0e\x02\x01\xc2\x02\x00\x0f\x03\x00\x01\xc7\x00\x01\x0b\r\x00\x01\xcc\x00\x01\x00\x04\x00\x01\xd0\x00\x02\x0c\x00\x00\x01\xd1\x00\x04\x05\x0b\x02\x01\xd9\x02\x00\x0e\x05\x00\x01\xda\x00\x01\x02\x05\x02\x01\xdb\x02\x00\x07\x02\x02\x01\xdf\x02\x00\x01\r\x02\x01\xe3\x02\x00\x01\x0c\x00\x01\xe5\x00\x02\x01\x0f\x00\x01\xe7\x00\x01\x04\x0e\x00\x01\xea\x00\x01\x08\x07\x02\x01\xef\x02\x00\r\x03\x00\x01\xf0\x00\x01\x01\x01\x02\x01\xf3\x02\x00\r\x0e\x00\x01\xf7\x00\x04\n\x01\x02\x01\xf8\x02\x00\x06\r\x00\x01\xfa\x00\x05\t\x0f\x00\x01\xfe\x00\x03\r\t\x00\x01\xff\x00\x03"
2022-02-05 15:26:07,549 | DEBUG | judger:175 | Received 1 bytes of data from ai[id=0]: b'\x01'
2022-02-05 15:26:07,549 | INFO | judger:179 | Received data from listened ai. Forwarding to logic.
2022-02-05 15:26:07,549 | DEBUG | judger:116 | Send data to logic: b'\x00\x00\x00>{"player": 0, "content": "\\u0001", "time": 62.999999994644895}'
